name	CBI
NCU03822T0	-0.012
NCU03824T0	0.385
NCU03825T0	0.162
NCU03828T0	0.161
NCU03829T0	0.036
NCU03831T0	0.118
NCU03833T1	0.281
NCU03834T0	0.131
NCU03835T0	0.016
NCU03836T0	0.235
NCU03838T0	0.304
NCU03840T0	0.065
NCU03843T0	0.185
NCU03844T0	0.19
NCU03846T1	0.218
NCU03847T0	0.042
NCU03848T0	0.222
NCU03852T0	0.122
NCU03854T0	0.215
NCU03856T0	-0.025
NCU03858T0	0.206
NCU03861T0	0.109
NCU03862T0	0.175
NCU03864T0	0.17
NCU03868T0	0.084
NCU03870T0	0.26
NCU03874T0	0.117
NCU03877T1	0.51
NCU03878T0	0.087
NCU03879T0	0.183
NCU03881T0	0.185
NCU03883T0	0.344
NCU03885T0	0.064
NCU03889T0	0.306
NCU03891T0	0.305
NCU03895T0	0.173
NCU03903T0	0.197
NCU03907T0	0.317
NCU03913T0	0.203
NCU03914T0	0.198
NCU03915T0	-0.008
NCU03918T0	-0.005
NCU03921T0	0.223
NCU03928T0	0.075
NCU03931T0	0.171
NCU03932T0	0.2
NCU03940T0	-0.074
NCU03946T1	0.416
NCU03950T0	0.126
NCU03954T1	0.29
NCU03956T0	0.358
NCU03960T0	0.19
NCU03961T0	0.302
NCU03962T0	0.085
NCU03966T0	0.244
NCU03968T0	0.241
NCU03969T0	-0.029
NCU03974T0	0.031
NCU03975T0	0.093
NCU03976T0	0.145
NCU03977T0	0.015
NCU03981T0	0.179
NCU03981T1	0.159
NCU03983T0	0.043
NCU03984T0	0.151
NCU03985T0	0.025
NCU03989T0	0.325
NCU03991T0	0.147
NCU03993T0	0.301
NCU03994T0	0.124
NCU03996T0	0.504
NCU04006T0	0.008
NCU04008T0	0.243
NCU04012T0	0.125
NCU04013T1	0.5
NCU04021T0	0.391
NCU04024T0	0.133
NCU04025T0	0.081
NCU04026T0	0.241
NCU04027T0	0.202
NCU04028T0	0.272
NCU04029T0	0.339
NCU04031T0	0.106
NCU04033T0	0.26
NCU04034T0	0.114
NCU04037T0	0.177
NCU04038T0	0.153
NCU04041T0	0.334
NCU04045T0	0.193
NCU04046T0	0.257
NCU04047T0	0.549
NCU04050T0	0.202
NCU04052T0	0.213
NCU04053T0	0.024
NCU04060T0	0.114
NCU04061T0	0.217
NCU04064T0	0.147
NCU04065T0	0.141
NCU04066T0	0.21
NCU04067T0	0.115
NCU04070T0	-0.029
NCU04072T0	0.667
NCU04076T0	0.185
NCU04078T0	0.221
NCU04079T0	0.064
NCU04080T0	0.247
NCU04083T0	0.01
NCU04085T0	0.408
NCU04088T0	0.071
NCU04089T0	0.179
NCU04091T0	0.163
NCU04095T0	0.119
NCU04096T0	0.17
NCU04099T0	0.202
NCU04102T0	0.067
NCU04103T0	0.033
NCU04106T0	0.174
NCU04107T0	0.191
NCU04108T0	0.655
NCU04112T0	0.071
NCU04113T0	0.064
NCU04119T0	0.321
NCU04122T0	0.374
NCU04123T0	0.069
NCU04126T0	-0.162
NCU04127T0	0.641
NCU04128T0	0.131
NCU04131T0	0.21
NCU04132T0	0.001
NCU04134T0	0.471
NCU04135T0	0.243
NCU04139T0	0.076
NCU04146T0	0.095
NCU04147T0	0.118
NCU04148T0	0.772
NCU04149T0	0.243
NCU04150T0	0.487
NCU04152T0	0.096
NCU04154T0	0.157
NCU04159T0	0.497
NCU04161T0	0.319
NCU04162T0	0.106
NCU04163T0	0.15
NCU04164T1	0.606
NCU04165T0	0.292
NCU04167T0	0.365
NCU04168T0	0.218
NCU04169T0	0.561
NCU04170T0	0.253
NCU04173T1	0.698
NCU04174T0	0.167
NCU04175T0	0.442
NCU04177T0	0.25
NCU04179T0	0.17
NCU04180T0	0.205
NCU04181T0	0.474
NCU04181T1	0.474
NCU04191T0	0.168
NCU04193T0	0.157
NCU04194T0	0.197
NCU04195T0	0.289
NCU04201T0	0.241
NCU04205T0	0.149
NCU04206T0	0.17
NCU04207T0	0.259
NCU04208T0	-0.027
NCU04209T0	0.177
NCU04211T0	0.089
NCU04214T0	0.172
NCU04218T0	0.145
NCU04219T0	0.183
NCU04222T0	0.145
NCU04223T0	0.291
NCU04224T0	0.175
NCU04226T0	0.073
NCU04229T0	0.15
NCU04231T0	0.238
NCU04233T0	0.164
NCU04234T0	0.065
NCU04235T0	0.132
NCU04236T0	0.37
NCU04237T0	0.133
NCU04241T0	0.197
NCU04242T0	0.39
NCU04243T0	0.331
NCU04255T0	0.077
NCU04259T0	0.187
NCU04260T0	0.067
NCU04267T0	-0.017
NCU04269T0	0.298
NCU04273T0	0.499
NCU04274T0	0.22
NCU04276T0	0.574
NCU04278T0	0.013
NCU04282T0	0.121
NCU04285T0	0.189
NCU04286T0	0.151
NCU04290T0	0.074
NCU04294T0	0.043
NCU04295T0	0.055
NCU04297T0	0.183
NCU04298T0	0.055
NCU04299T0	0.012
NCU04300T0	0.134
NCU04307T0	0.441
NCU04308T0	0.171
NCU04310T0	0.246
NCU04312T0	0.083
NCU04320T0	0.185
NCU04322T0	0.161
NCU04326T0	0.109
NCU04328T0	0.332
NCU04329T0	0.22
NCU04330T0	0.042
NCU04332T0	0.18
NCU04338T0	0.384
NCU04339T0	0.186
NCU04340T0	0.308
NCU04341T0	0.067
NCU04345T0	0.347
NCU04346T0	0.142
NCU04347T0	0.084
NCU04348T0	0.426
NCU04351T0	-0.04
NCU04353T0	0.136
NCU04356T0	0.172
NCU04357T0	0.154
NCU04358T0	0.209
NCU04360T0	0.348
NCU04362T0	0.113
NCU04365T0	0.087
NCU04366T0	0.239
NCU04367T0	0.297
NCU04369T0	0.098
NCU04371T0	0.121
NCU04373T0	0.163
NCU04374T0	0.233
NCU04375T0	0.156
NCU04378T0	0.18
NCU04379T0	0.57
NCU04381T0	0.085
NCU04383T0	0.131
NCU04384T0	0.017
NCU04391T0	0.14
NCU04392T0	0.026
NCU04393T0	0.265
NCU04394T0	0.039
NCU04396T0	0.174
NCU04397T0	0.043
NCU04398T0	0.526
NCU04400T0	0.192
NCU04403T0	0.088
NCU04406T0	0.053
NCU04407T0	0.309
NCU04408T0	0.107
NCU04413T0	-0.067
NCU04416T0	0.108
NCU04417T0	0.214
NCU04418T0	0.091
NCU04419T0	0.39
NCU04420T0	0.066
NCU04421T0	0.128
NCU04424T0	0.077
NCU04425T0	0.132
NCU04430T0	0.567
NCU04431T0	0.325
NCU04432T0	0.306
NCU04435T0	0.289
NCU04436T0	0.069
NCU04437T0	0.043
NCU04438T0	0.071
NCU04439T0	0.372
NCU04440T0	0.126
NCU04444T0	0.062
NCU04445T0	0.094
NCU04446T0	0.17
NCU04447T0	0.535
NCU04450T0	0.245
NCU04451T0	0.195
NCU04453T0	0.121
NCU04455T0	0.228
NCU04456T0	0.12
NCU04464T0	-0.006
NCU04465T0	0.227
NCU04467T0	0.343
NCU04468T0	0.125
NCU04471T0	0.24
NCU04475T0	0.304
NCU04476T0	0.063
NCU04477T0	0.154
NCU04478T0	0.128
NCU04480T0	0.291
NCU04482T0	0.413
NCU04484T0	0.11
NCU04485T0	0.396
NCU04486T0	0.11
NCU04487T0	0.145
NCU04488T0	0.106
NCU04490T0	0.092
NCU04491T0	0.013
NCU04491T1	0.013
NCU04492T0	0.166
NCU04494T0	0.375
NCU04495T0	0.051
NCU04496T0	0.485
NCU04497T0	0.09
NCU04499T0	0.126
NCU04500T0	0.255
NCU04501T0	0.309
NCU04503T0	0.399
NCU04505T0	0.241
NCU04506T0	0.156
NCU04508T0	0.597
NCU04509T0	0.305
NCU04512T0	0.084
NCU04514T0	0.099
NCU04515T0	0.191
NCU04516T0	0.328
NCU04518T0	0.034
NCU04520T0	0.147
NCU04521T0	0.242
NCU04523T0	0.271
NCU04524T0	0.03
NCU04525T0	0.351
NCU04526T0	0.297
NCU04528T0	0.364
NCU04529T0	0.098
NCU04531T0	0.117
NCU04532T0	0.126
NCU04537T0	0.61
NCU04539T0	0.078
NCU04541T0	0.311
NCU04542T0	0.268
NCU04543T0	0.196
NCU04544T0	0.208
NCU04545T0	0.201
NCU04546T0	0.335
NCU04547T0	0.075
NCU04548T0	0.228
NCU04549T0	0.247
NCU04550T0	0.13
NCU04551T0	0.512
NCU04555T0	0.17
NCU04556T0	0.115
NCU04557T0	0.08
NCU04559T0	-0.023
NCU04560T0	0.089
NCU04561T0	0.108
NCU04563T0	-0.014
NCU04568T0	0.2
NCU04571T0	0.287
NCU04572T0	0.061
NCU04573T0	0.161
NCU04574T0	0.313
NCU04575T0	0.335
NCU04576T0	0.042
NCU04577T0	0.053
NCU04585T0	0.201
NCU04586T0	0.123
NCU04589T0	0.164
NCU04591T0	0.114
NCU04593T0	0.296
NCU04601T0	0.075
NCU04602T0	0.251
NCU04603T0	0.445
NCU04607T0	0.065
NCU04608T0	0.035
NCU04612T1	0.29
NCU04614T0	0.215
NCU04615T0	0.206
NCU04616T0	0.149
NCU04617T0	0.198
NCU04618T0	0.216
NCU04619T0	0.12
NCU04620T0	0.602
NCU04621T0	0.261
NCU04622T0	0.11
NCU04623T0	0.262
NCU04624T0	0.149
NCU04625T0	0.198
NCU04626T0	0.172
NCU04627T0	0.038
NCU04628T0	0.165
NCU04630T0	0.215
NCU04631T0	0.127
NCU04632T0	-0.038
NCU04634T0	0.122
NCU04638T0	0.095
NCU04639T0	0.319
NCU04641T0	-0.035
NCU04649T0	0.152
NCU04650T0	0.289
NCU04657T0	0.13
NCU04658T0	0.174
NCU04662T0	0.149
NCU04665T0	0.132
NCU04670T0	0.201
NCU04671T0	-0.048
NCU04672T0	0.174
NCU04689T0	0.139
NCU04690T0	0.152
NCU04691T0	0.181
NCU04692T0	0.21
NCU04694T0	0.061
NCU04697T0	0.461
NCU04700T0	0.207
NCU04701T0	0.171
NCU04702T0	0.105
NCU04703T0	0.12
NCU04704T0	0.196
NCU04705T0	0.288
NCU04706T0	0.312
NCU04707T0	0.244
NCU04708T0	0.081
NCU04709T0	0.162
NCU04710T0	0.066
NCU04719T0	0.074
NCU04722T0	0.114
NCU04723T0	0.075
NCU04725T0	0.238
NCU04727T0	0.218
NCU04728T0	0.072
NCU04733T0	0.112
NCU04734T0	0.039
NCU04735T0	-0.001
NCU04740T0	0.289
NCU04742T0	0.282
NCU04744T0	0.109
NCU04746T0	0.024
NCU04748T0	0.037
NCU04749T0	0.199
NCU04751T0	0.139
NCU04752T0	0.137
NCU04760T0	0.443
NCU04764T0	0.27
NCU04765T0	0.298
NCU04767T0	0.212
NCU04770T0	0.448
NCU04771T0	0.387
NCU04771T1	0.387
NCU04775T0	0.346
NCU04776T0	0.242
NCU04778T0	0.445
NCU04781T0	0.203
NCU04782T0	0.23
NCU04785T0	-0.058
NCU04787T0	0.425
NCU04789T0	0.167
NCU04798T0	0.289
NCU04802T0	0.358
NCU04802T1	0.358
NCU04804T0	0.128
NCU04805T0	0.184
NCU04808T0	0.185
NCU04809T0	0.325
NCU04811T0	-0.032
NCU04812T0	0.085
NCU04816T0	0.37
NCU04818T0	0.11
NCU04819T0	0.223
NCU04821T0	0.09
NCU04822T0	0.109
NCU04824T0	0.165
NCU04825T0	0.127
NCU04827T0	0.135
NCU04830T0	0.304
NCU04834T0	0.168
NCU04835T0	0.007
NCU04838T0	0.106
NCU04844T0	0.177
NCU04847T0	0.425
NCU04850T0	0.247
NCU04851T0	0.058
NCU04852T0	0.178
NCU04853T0	0.513
NCU04854T0	0.265
NCU04856T1	0.497
NCU04859T0	0.137
NCU04860T0	0.098
NCU04861T0	0.278
NCU04862T0	0.163
NCU04865T0	0.397
NCU04866T0	0.26
NCU04867T0	0.248
NCU04869T0	0.322
NCU04870T0	0.33
NCU04871T0	0.119
NCU04872T0	0.125
NCU04873T0	0.044
NCU04874T0	0.475
NCU04875T0	0.221
NCU04876T0	0.268
NCU04877T0	0.257
NCU04879T0	0.123
NCU04880T0	0.258
NCU04881T0	0.093
NCU04882T0	0.198
NCU04883T0	0.409
NCU04884T0	0.088
NCU04886T0	0.194
NCU04887T0	0.339
NCU04888T0	0.235
NCU04889T0	0.248
NCU04890T0	0.186
NCU04891T0	0.14
NCU04892T0	0.119
NCU04893T0	0.109
NCU04894T0	0.272
NCU04896T0	0.192
NCU04897T0	0.14
NCU04900T0	0.071
NCU04901T0	0.264
NCU04902T0	0.235
NCU04903T0	0.152
NCU04911T0	0.271
NCU04912T0	0.262
NCU04913T0	0.348
NCU04914T0	-0.011
NCU04915T0	0.027
NCU04916T0	0.215
NCU04917T0	0.229
NCU04918T0	0.063
NCU04919T0	0.136
NCU04920T0	0.245
NCU04922T0	0.219
NCU04925T0	-0.032
NCU04926T0	0.054
NCU04928T0	0.176
NCU04931T0	0.249
NCU04932T0	0.374
NCU04933T0	0.297
NCU04934T0	0.034
NCU04935T0	0.237
NCU04936T0	0.281
NCU04937T0	-0.367
NCU04938T0	0.307
NCU04939T0	0.18
NCU04941T0	0.229
NCU04942T0	0.447
NCU04947T0	0.085
NCU04948T0	0.067
NCU04949T0	0.065
NCU04950T0	0.245
NCU04951T0	-0.077
NCU04952T0	0.266
NCU04953T0	0.209
NCU04954T0	0.376
NCU04955T0	0.196
NCU04959T0	0.148
NCU04960T0	0.575
NCU04961T0	0.171
NCU04962T0	0.111
NCU04963T0	0.224
NCU04974T0	0.221
NCU04984T0	0.031
NCU04986T0	0.13
NCU04988T0	0.319
NCU04990T0	0.137
NCU04991T0	0.233
NCU04992T0	0.216
NCU04994T0	0.422
NCU04997T0	0.471
NCU04998T0	0.386
NCU05000T0	0.511
NCU05001T0	0.186
NCU05004T0	0.134
NCU05006T0	0.451
NCU05008T0	0.592
NCU05009T1	0.36
NCU05011T0	0.193
NCU05012T0	0.188
NCU05013T0	0.173
NCU05015T0	0.443
NCU05016T0	0.32
NCU05017T0	0.013
NCU05018T0	-0.011
NCU05019T0	0.315
NCU05020T0	0.14
NCU05022T0	0.351
NCU05023T0	0.453
NCU05024T0	0.272
NCU05025T0	0.122
NCU05028T0	0.194
NCU05029T0	0.4
NCU05030T0	0.404
NCU05031T0	0.455
NCU05032T1	0.571
NCU05034T0	0.263
NCU05035T0	0.206
NCU05036T0	0.205
NCU05037T0	0.187
NCU05038T0	0.163
NCU05039T0	0.309
NCU05042T0	0.082
NCU05043T0	0.059
NCU05044T0	0.304
NCU05045T0	0.018
NCU05047T0	0.128
NCU05048T0	0.333
NCU05049T0	0.18
NCU05050T0	0.26
NCU05051T0	0.197
NCU05052T0	0.05
NCU05054T0	0.296
NCU05055T0	-0.067
NCU05056T0	0.124
NCU05057T0	0.26
NCU05058T0	0.139
NCU05059T0	0.058
NCU05060T0	0.314
NCU05061T0	0.146
NCU05062T0	0.182
NCU05063T0	0.198
NCU05068T0	0.261
NCU05071T0	0.654
NCU05073T0	0.199
NCU05074T0	0.153
NCU05076T0	0.386
NCU05078T0	0.126
NCU05079T0	0.586
NCU05080T0	0.737
NCU05081T0	0.135
NCU05082T0	0.025
NCU05083T0	0.029
NCU05084T0	0.251
NCU05085T0	-0.014
NCU05086T0	0.123
NCU05089T0	0.24
NCU05091T0	0.079
NCU05092T0	0.389
NCU05093T0	0.114
NCU05094T0	0.306
NCU05096T0	0.329
NCU05097T0	0.158
NCU05098T0	0.185
NCU05099T0	0.223
NCU05100T0	0.113
NCU05101T0	0.22
NCU05102T0	0.113
NCU05104T0	0.441
NCU05105T0	0.204
NCU05106T0	0.158
NCU05107T0	0.435
NCU05108T0	0.117
NCU05110T0	0.217
NCU05111T0	0.282
NCU05112T0	0.202
NCU05113T0	0.302
NCU05114T0	0.046
NCU05115T0	0.078
NCU05119T0	0.244
NCU05121T0	0.409
NCU05122T0	0.513
NCU05127T0	0.396
NCU05128T0	0.268
NCU05130T0	0.127
NCU05131T0	0.048
NCU05138T0	0.178
NCU05139T0	0.137
NCU05140T0	0.104
NCU05141T0	0.393
NCU05142T0	0.149
NCU05143T0	0.461
NCU05146T0	-0.004
NCU05147T0	0.22
NCU05148T0	0.36
NCU05149T0	0.098
NCU05150T0	0.157
NCU05152T0	0.222
NCU05153T0	0.136
NCU05155T0	0.293
NCU05156T0	0.25
NCU05158T0	0.062
NCU05159T0	0.485
NCU05163T0	0.806
NCU05166T0	0.156
NCU05168T0	0.601
NCU05170T0	0.13
NCU05171T0	0.142
NCU05172T0	0.181
NCU05173T0	0.113
NCU05175T0	0.124
NCU05176T0	0.184
NCU05177T0	0.101
NCU05178T0	0.121
NCU05179T0	0.158
NCU05182T0	0.316
NCU05183T0	0.213
NCU05184T0	0.321
NCU05186T0	0.313
NCU05187T0	0.117
NCU05189T0	-0.005
NCU05190T0	0.189
NCU05191T0	0.11
NCU05192T0	0.368
NCU05193T0	0.029
NCU05197T0	-0.199
NCU05198T0	0.292
NCU05201T0	0.081
NCU05203T0	0.078
NCU05207T0	0.213
NCU05208T0	0.121
NCU05209T0	0.316
NCU05212T0	0.302
NCU05214T0	0.073
NCU05216T0	0.224
NCU05217T0	0.297
NCU05218T0	0.295
NCU05229T0	0.358
NCU05230T0	0.29
NCU05236T0	0.441
NCU05237T0	0.308
NCU05239T0	0.161
NCU05240T0	0.126
NCU05243T0	0.142
NCU05245T0	0.191
NCU05246T0	0.248
NCU05248T0	0.508
NCU05250T0	0.091
NCU05253T0	0.158
NCU05257T0	0.207
NCU05263T0	0.264
NCU05268T0	0.294
NCU05269T1	0.692
NCU05272T0	0.209
NCU05282T0	0.226
NCU05284T0	0.021
NCU05286T0	0.434
NCU05300T0	0.164
NCU05307T0	0.299
NCU05308T0	0.184
NCU05313T0	0.346
NCU05315T0	-0.012
NCU05316T0	0.017
NCU05317T0	0.389
NCU05318T0	0.204
NCU05319T0	0.434
NCU05320T0	0.084
NCU05321T0	0.109
NCU05338T0	0.236
NCU05340T0	0.226
NCU05341T0	0.077
NCU05346T0	0.147
NCU05349T0	0.038
NCU05350T0	0.023
NCU05351T0	0.06
NCU05354T0	-0.03
NCU05356T0	0.06
NCU05358T0	0.412
NCU05368T0	0.046
NCU05370T0	0.027
NCU05373T0	0.169
NCU05376T0	0.362
NCU05377T0	0.166
NCU05378T0	0.127
NCU05379T0	-0.103
NCU05381T0	0.137
NCU05382T0	0.026
NCU05383T0	0.146
NCU05384T0	0.147
NCU05385T0	0.118
NCU05386T0	0.189
NCU05388T0	0.343
NCU05389T0	0.116
NCU05391T0	0.29
NCU05393T0	0.128
NCU05394T0	0.151
NCU05395T0	0.416
NCU05401T0	0.026
NCU05404T0	0.614
NCU05411T0	0.113
NCU05414T0	0.064
NCU05417T0	0.176
NCU05421T0	0.257
NCU05429T1	0.433
NCU05435T0	0.229
NCU05437T0	0.245
NCU05448T0	0.076
NCU05458T0	0.078
NCU05460T0	0.168
NCU05462T0	-0.121
NCU05463T0	0.391
NCU05466T0	0.258
NCU05467T0	0.489
NCU05469T0	0.41
NCU05470T0	0.38
NCU05472T0	0.355
NCU05477T0	0.24
NCU05479T0	0.159
NCU05480T0	0.195
NCU05481T0	0.336
NCU05483T0	0.142
NCU05490T1	0.583
NCU05492T0	0.253
NCU05493T0	0.138
NCU05494T0	0.041
NCU05500T0	0.239
NCU05501T0	0.148
NCU05502T0	0.118
NCU05503T0	0.085
NCU05504T0	0.33
NCU05505T0	0.074
NCU05506T0	-0.056
NCU05507T0	0.084
NCU05508T0	0.289
NCU05510T0	0.17
NCU05511T0	0.271
NCU05514T0	0.306
NCU05518T0	0.376
NCU05519T0	0.368
NCU05520T0	0.099
NCU05523T0	0.307
NCU05524T0	0.098
NCU05526T1	0.635
NCU05528T0	0.274
NCU05529T0	0.288
NCU05530T0	0.164
NCU05531T0	0.302
NCU05532T0	-0.043
NCU05534T0	0.259
NCU05536T0	0.161
NCU05538T0	0.142
NCU05540T0	0.246
NCU05541T0	0.209
NCU05543T0	0.077
NCU05544T0	0.474
NCU05546T0	0.294
NCU05547T0	0.022
NCU05550T0	0.128
NCU05555T0	0.123
NCU05556T0	0.033
NCU05557T0	0.104
NCU05561T0	0.856
NCU05563T0	0.088
NCU05565T0	0.01
NCU05566T0	0.083
NCU05568T0	0.058
NCU05569T0	0.179
NCU05570T0	0.134
NCU05571T0	0.106
NCU05572T0	0.215
NCU05574T0	0.086
NCU05574T1	0.069
NCU05576T0	0.02
NCU05580T0	0.51
NCU05581T0	0.149
NCU05583T0	0.222
NCU05584T0	0.13
NCU05585T0	0.237
NCU05588T0	0.257
NCU05592T0	0.25
NCU05595T0	0.291
NCU05596T0	0.084
NCU05597T0	0.209
NCU05603T0	0.233
NCU05604T0	0.169
NCU05605T0	0.232
NCU05607T0	0.246
NCU05609T0	0.068
NCU05611T0	0.194
NCU05612T0	0.125
NCU05613T0	0.011
NCU05614T0	0.02
NCU05615T0	0.19
NCU05617T0	0.153
NCU05618T0	0.187
NCU05619T0	0.231
NCU05621T0	0.192
NCU05623T0	0.469
NCU05625T0	0.212
NCU05625T1	0.219
NCU05626T0	0.142
NCU05627T0	0.431
NCU05628T0	0.127
NCU05629T0	0.037
NCU05630T0	0.264
NCU05631T0	0.052
NCU05632T0	0.142
NCU05635T0	0.144
NCU05637T0	0.078
NCU05639T0	-0.046
NCU05640T0	0.088
NCU05641T0	0.171
NCU05643T0	0.083
NCU05644T0	0.317
NCU05647T0	0.304
NCU05648T0	0.019
NCU05649T0	0.27
NCU05651T0	0.28
NCU05653T0	0.303
NCU05655T0	0.261
NCU05656T0	0.224
NCU05657T0	0.097
NCU05658T0	0.303
NCU05659T0	0.238
NCU05660T0	0.142
NCU05661T0	0.245
NCU05662T0	-0.018
NCU05663T0	0.262
NCU05664T0	0.156
NCU05666T0	0.147
NCU05668T0	0.198
NCU05669T0	0.154
NCU05670T0	0.13
NCU05671T0	0.179
NCU05672T0	0.455
NCU05673T0	0.106
NCU05674T0	0.061
NCU05675T0	0.111
NCU05676T0	0.15
NCU05677T0	0.159
NCU05678T0	0.399
NCU05679T0	0.079
NCU05681T0	0.152
NCU05686T0	0.201
NCU05687T0	0.088
NCU05691T0	-0.019
NCU05694T0	0.201
NCU05695T0	0.189
NCU05697T0	0.167
NCU05698T0	0.08
NCU05699T0	0.102
NCU05700T0	0.258
NCU05703T0	0.028
NCU05704T0	0.191
NCU05705T0	0.375
NCU05707T0	0.381
NCU05708T0	0.299
NCU05710T0	0.116
NCU05711T0	0.012
NCU05712T0	0.21
NCU05713T0	0.05
NCU05720T0	0.348
NCU05722T0	0.056
NCU05726T0	0.067
NCU05728T0	0.072
NCU05730T0	0.32
NCU05732T0	0.117
NCU05733T0	0.133
NCU05735T0	0.202
NCU05742T0	0.102
NCU05749T0	0.187
NCU05750T0	0.318
NCU05751T0	0.098
NCU05753T0	0.171
NCU05754T0	0.12
NCU05755T0	0.461
NCU05756T0	0.143
NCU05758T0	0.172
NCU05759T0	0.067
NCU05760T0	0.521
NCU05761T0	0.068
NCU05762T0	0.115
NCU05763T0	0.089
NCU05764T0	0.34
NCU05766T0	0.194
NCU05767T0	0.087
NCU05768T0	0.511
NCU05769T0	0.314
NCU05773T0	0.163
NCU05774T0	0.036
NCU05775T0	0.328
NCU05779T0	-0.026
NCU05781T0	0.418
NCU05783T0	0.226
NCU05784T0	0.186
NCU05785T0	0.274
NCU05787T0	0.035
NCU05788T0	0.097
NCU05789T0	0.421
NCU05790T0	0.059
NCU05794T0	0.022
NCU05795T0	0.04
NCU05796T0	0.359
NCU05796T1	0.453
NCU05798T0	0.034
NCU05800T1	0.675
NCU05801T0	0.304
NCU05811T0	0.317
NCU05812T0	0.06
NCU05814T0	0.154
NCU05816T0	0.778
NCU05817T0	0.186
NCU05818T0	0.128
NCU05820T0	0.051
NCU05821T0	0.178
NCU05822T0	0.113
NCU05823T0	0.325
NCU05824T0	0.07
NCU05825T0	0.116
NCU05826T0	0.086
NCU05827T0	0.108
NCU05829T0	0.177
NCU05830T0	0.298
NCU05831T0	0.116
NCU05833T0	0.046
NCU05834T0	0.207
NCU05835T0	0.18
NCU05839T0	0.172
NCU05840T0	0.019
NCU05842T0	0.152
NCU05843T0	0.275
NCU05845T0	0.125
NCU05848T0	0.297
NCU05849T0	0.129
NCU05851T0	0.114
NCU05852T0	0.395
NCU05853T0	0.471
NCU05854T0	0.16
NCU05856T0	0.318
NCU05858T0	0.424
NCU05859T0	0.325
NCU05860T0	0.052
NCU05861T0	0.073
NCU05862T0	0.034
NCU05863T0	0.169
NCU05864T0	0.262
NCU05865T0	0.167
NCU05866T0	0.095
NCU05869T0	0.083
NCU05870T0	0.118
NCU05872T0	0.315
NCU05873T0	0.242
NCU05875T0	0.213
NCU05877T0	0.322
NCU05880T0	0.07
NCU05883T0	0.063
NCU05884T0	0.189
NCU05885T0	0.28
NCU05886T0	0.26
NCU05887T0	0.178
NCU05888T0	0.247
NCU05892T0	0.007
NCU05893T0	0.232
NCU05894T0	0.334
NCU05896T0	0.072
NCU05897T0	0.41
NCU05899T0	0.375
NCU05900T0	0.171
NCU05901T0	0.208
NCU05903T0	0.134
NCU05907T0	0.267
NCU05908T0	0.519
NCU05909T0	0.06
NCU05910T0	0.095
NCU05911T0	0.288
NCU05912T0	0.221
NCU05914T0	0.295
NCU05915T0	0.095
NCU05916T0	0.295
NCU05917T0	0.327
NCU05918T0	0.226
NCU05919T0	0.148
NCU05920T0	0.115
NCU05921T0	0.211
NCU05922T0	0.177
NCU05923T0	0.227
NCU05924T0	0.453
NCU05925T0	0.101
NCU05926T0	0.02
NCU05927T0	0.323
NCU05928T0	0.104
NCU05929T0	0.117
NCU05931T0	0.09
NCU05932T0	0.234
NCU05933T0	0.236
NCU05934T0	0.317
NCU05935T0	0.343
NCU05938T0	0.05
NCU05939T0	0.101
NCU05940T0	0
NCU05941T0	0.121
NCU05944T0	0.223
NCU05946T0	0.518
NCU05947T0	-0.011
NCU05948T0	0.258
NCU05949T0	0.148
NCU05951T0	0.045
NCU05952T0	0.219
NCU05953T0	-0.029
NCU05954T0	0.092
NCU05955T0	0.505
NCU05957T0	0.01
NCU05958T0	0.121
NCU05960T0	0.18
NCU05961T0	0.063
NCU05962T0	0.374
NCU05965T0	0.215
NCU05966T0	0.172
NCU05967T0	0.361
NCU05969T0	0.661
NCU05972T0	0.323
NCU05973T0	0.252
NCU05974T0	0.73
NCU05976T0	0.281
NCU05977T0	0.311
NCU05978T0	0.104
NCU05980T0	0.283
NCU05981T0	0.227
NCU05982T0	0.241
NCU05984T0	0.101
NCU05990T0	0.218
NCU05992T0	0.199
NCU05995T0	0.487
NCU05996T0	0.439
NCU05998T0	-0.023
NCU06000T0	-0.002
NCU06001T0	-0.033
NCU06005T0	0.479
NCU06006T0	0.211
NCU06007T0	0.225
NCU06010T0	0.189
NCU06011T0	0.064
NCU06012T0	0.259
NCU06013T0	0.112
NCU06018T0	0.073
NCU06019T0	0.269
NCU06020T0	0.451
NCU06022T0	0.082
NCU06023T0	0.095
NCU06024T0	0.243
NCU06025T0	0.268
NCU06026T0	0.306
NCU06027T0	0.166
NCU06028T0	0.068
NCU06032T0	0.151
NCU06034T0	0.413
NCU06037T0	0.149
NCU06038T0	0.461
NCU06040T0	0.201
NCU06041T0	0.15
NCU06045T0	0.025
NCU06046T0	0.062
NCU06048T1	0.673
NCU06049T0	0.094
NCU06050T0	0.06
NCU06055T0	0.555
NCU06056T0	0.198
NCU06058T0	0.193
NCU06060T0	0.218
NCU06061T0	0.377
NCU06063T0	0.323
NCU06064T0	0.042
NCU06065T0	0.116
NCU06068T0	0.076
NCU06069T0	0.168
NCU06070T0	0.216
NCU06071T0	0.331
NCU06072T0	0.076
NCU06074T0	0.335
NCU06075T1	0.617
NCU06076T0	0.246
NCU06076T1	0.221
NCU06076T2	0.125
NCU06077T0	0.187
NCU06078T0	0.077
NCU06079T0	0.422
NCU06080T0	0.267
NCU06082T0	0.207
NCU06083T0	0.215
NCU06084T0	0.134
NCU06085T0	0.135
